"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUN","RENEWABLE","TOT","KTOE","A","2006",1173.5932,
"TUN","RENEWABLE","TOT","KTOE","A","2007",1212.697,
"TUN","RENEWABLE","TOT","KTOE","A","2008",1254.6431,
"TUN","RENEWABLE","TOT","KTOE","A","2009",1282.2824,
"TUN","RENEWABLE","TOT","KTOE","A","2010",1101.2467,
"TUN","RENEWABLE","TOT","KTOE","A","2011",1107.8518,
"TUN","RENEWABLE","TOT","KTOE","A","2012",1132.8138,
"TUN","RENEWABLE","TOT","KTOE","A","2013",1151.8105,
"TUN","RENEWABLE","TOT","KTOE","A","2014",1172.9561,
"TUN","RENEWABLE","TOT","KTOE","A","2015",1173.1382,
"TUN","RENEWABLE","TOT","KTOE","A","2016",1184.6499,
"TUN","RENEWABLE","TOT","KTOE","A","2017",1186.3148,
"TUN","RENEWABLE","TOT","KTOE","A","2018",1203.6506,
"TUN","RENEWABLE","TOT","KTOE","A","2019",1211.9482,
"TKM","RENEWABLE","TOT","KTOE","A","1960",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1961",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1962",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1963",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1964",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1965",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1966",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1967",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1968",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1969",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1970",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1971",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1972",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1973",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1974",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1975",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1976",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1977",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1978",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1979",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1980",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1981",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1982",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1983",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1984",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1985",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1986",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1987",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1988",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1989",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1990",60.1892,
"TKM","RENEWABLE","TOT","KTOE","A","1991",60.1892,
"TKM","RENEWABLE","TOT","KTOE","A","1992",0.3439,
"TKM","RENEWABLE","TOT","KTOE","A","1993",0.4299,
"TKM","RENEWABLE","TOT","KTOE","A","1994",0.3439,
"TKM","RENEWABLE","TOT","KTOE","A","1995",0.3439,
"TKM","RENEWABLE","TOT","KTOE","A","1996",0.4299,
"TKM","RENEWABLE","TOT","KTOE","A","1997",0.4299,
"TKM","RENEWABLE","TOT","KTOE","A","1998",9.2051,
"TKM","RENEWABLE","TOT","KTOE","A","1999",9.1191,
"TKM","RENEWABLE","TOT","KTOE","A","2000",8.6892,
"TKM","RENEWABLE","TOT","KTOE","A","2001",8.6892,
"TKM","RENEWABLE","TOT","KTOE","A","2002",8.9042,
"TKM","RENEWABLE","TOT","KTOE","A","2003",8.9042,
"TKM","RENEWABLE","TOT","KTOE","A","2004",8.9042,
"TKM","RENEWABLE","TOT","KTOE","A","2005",8.9042,
"TKM","RENEWABLE","TOT","KTOE","A","2006",10.4806,
"TKM","RENEWABLE","TOT","KTOE","A","2007",10.4806,
"TKM","RENEWABLE","TOT","KTOE","A","2008",10.4806,
"TKM","RENEWABLE","TOT","KTOE","A","2009",10.4806,
"TKM","RENEWABLE","TOT","KTOE","A","2010",10.4806,
"TKM","RENEWABLE","TOT","KTOE","A","2011",10.4806,
"TKM","RENEWABLE","TOT","KTOE","A","2012",9.2481,
"TKM","RENEWABLE","TOT","KTOE","A","2013",9.9838,
"TKM","RENEWABLE","TOT","KTOE","A","2014",9.9838,
"TKM","RENEWABLE","TOT","KTOE","A","2015",9.9838,
"TKM","RENEWABLE","TOT","KTOE","A","2016",9.9838,
"TKM","RENEWABLE","TOT","KTOE","A","2017",10.2241,
"TKM","RENEWABLE","TOT","KTOE","A","2018",10.2241,
"TKM","RENEWABLE","TOT","KTOE","A","2019",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1960",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1961",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1962",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1963",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1964",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1965",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1966",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1967",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1968",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1969",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1970",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1971",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1972",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1973",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1974",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1975",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1976",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1977",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1978",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1979",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1980",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1981",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1982",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1983",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1984",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1985",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1986",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1987",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1988",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1989",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1990",575.1839,
"UZB","RENEWABLE","TOT","KTOE","A","1991",522.2032,
"UZB","RENEWABLE","TOT","KTOE","A","1992",543.7948,
"UZB","RENEWABLE","TOT","KTOE","A","1993",636.4956,
"UZB","RENEWABLE","TOT","KTOE","A","1994",619.1984,
"UZB","RENEWABLE","TOT","KTOE","A","1995",536.037,
"UZB","RENEWABLE","TOT","KTOE","A","1996",565.0855,
"UZB","RENEWABLE","TOT","KTOE","A","1997",500.8407,
"UZB","RENEWABLE","TOT","KTOE","A","1998",502.2881,
"UZB","RENEWABLE","TOT","KTOE","A","1999",610.2369,
"UZB","RENEWABLE","TOT","KTOE","A","2000",307.4854,
"UZB","RENEWABLE","TOT","KTOE","A","2001",378.6806,
"UZB","RENEWABLE","TOT","KTOE","A","2002",521.864,
"UZB","RENEWABLE","TOT","KTOE","A","2003",705.847,
"UZB","RENEWABLE","TOT","KTOE","A","2004",527.6584,
"UZB","RENEWABLE","TOT","KTOE","A","2005",771.1904,
"UZB","RENEWABLE","TOT","KTOE","A","2006",407.9011,
"UZB","RENEWABLE","TOT","KTOE","A","2007",405.1686,
"UZB","RENEWABLE","TOT","KTOE","A","2008",389.6723,
"UZB","RENEWABLE","TOT","KTOE","A","2009",561.2115,
"UZB","RENEWABLE","TOT","KTOE","A","2010",708.159,
"UZB","RENEWABLE","TOT","KTOE","A","2011",494.3345,
"UZB","RENEWABLE","TOT","KTOE","A","2012",576.5214,
"UZB","RENEWABLE","TOT","KTOE","A","2013",494.9221,
"UZB","RENEWABLE","TOT","KTOE","A","2014",526.8224,
"UZB","RENEWABLE","TOT","KTOE","A","2015",611.9566,
"UZB","RENEWABLE","TOT","KTOE","A","2016",634.1406,
"UZB","RENEWABLE","TOT","KTOE","A","2017",728.7569,
"UZB","RENEWABLE","TOT","KTOE","A","2018",511.2055,
"UZB","RENEWABLE","TOT","KTOE","A","2019",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1965",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1966",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1967",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1968",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1969",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1970",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1971",935.5833,
"VEN","RENEWABLE","TOT","KTOE","A","1972",1011.4646,
"VEN","RENEWABLE","TOT","KTOE","A","1973",996.2502,
"VEN","RENEWABLE","TOT","KTOE","A","1974",1173.2158,
"VEN","RENEWABLE","TOT","KTOE","A","1975",1257.8485,
"VEN","RENEWABLE","TOT","KTOE","A","1976",1421.606,
"VEN","RENEWABLE","TOT","KTOE","A","1977",1507.495,
"VEN","RENEWABLE","TOT","KTOE","A","1978",1495.0607,
"VEN","RENEWABLE","TOT","KTOE","A","1979",1639.6532,
"VEN","RENEWABLE","TOT","KTOE","A","1980",1681.8859,
"VEN","RENEWABLE","TOT","KTOE","A","1981",1697.7358,
"VEN","RENEWABLE","TOT","KTOE","A","1982",1813.447,
"VEN","RENEWABLE","TOT","KTOE","A","1983",2009.8118,
"VEN","RENEWABLE","TOT","KTOE","A","1984",2211.0872,
"VEN","RENEWABLE","TOT","KTOE","A","1985",2487.5036,
"VEN","RENEWABLE","TOT","KTOE","A","1986",2765.439,
"VEN","RENEWABLE","TOT","KTOE","A","1987",3288.115,
"VEN","RENEWABLE","TOT","KTOE","A","1988",3516.0456,
"VEN","RENEWABLE","TOT","KTOE","A","1989",3590.7758,
"VEN","RENEWABLE","TOT","KTOE","A","1990",3780.472,
"VEN","RENEWABLE","TOT","KTOE","A","1991",4452.0206,
"VEN","RENEWABLE","TOT","KTOE","A","1992",4694.8171,
"VEN","RENEWABLE","TOT","KTOE","A","1993",4683.0706,
"VEN","RENEWABLE","TOT","KTOE","A","1994",5025.7572,
"VEN","RENEWABLE","TOT","KTOE","A","1995",5061.3595,
"VEN","RENEWABLE","TOT","KTOE","A","1996",5273.1728,
"VEN","RENEWABLE","TOT","KTOE","A","1997",5594.6738,
"VEN","RENEWABLE","TOT","KTOE","A","1998",5658.3262,
"VEN","RENEWABLE","TOT","KTOE","A","1999",5873.7938,
"VEN","RENEWABLE","TOT","KTOE","A","2000",6088.8889,
"VEN","RENEWABLE","TOT","KTOE","A","2001",5896.6657,
"VEN","RENEWABLE","TOT","KTOE","A","2002",5793.599,
"VEN","RENEWABLE","TOT","KTOE","A","2003",5860.662,
"VEN","RENEWABLE","TOT","KTOE","A","2004",6742.0225,
"VEN","RENEWABLE","TOT","KTOE","A","2005",7399.6704,
"VEN","RENEWABLE","TOT","KTOE","A","2006",7819.8147,
"VEN","RENEWABLE","TOT","KTOE","A","2007",7988.2822,
"VEN","RENEWABLE","TOT","KTOE","A","2008",8343.4508,
"VEN","RENEWABLE","TOT","KTOE","A","2009",8234.2648,
"VEN","RENEWABLE","TOT","KTOE","A","2010",7420.7558,
"VEN","RENEWABLE","TOT","KTOE","A","2011",8016.4135,
"VEN","RENEWABLE","TOT","KTOE","A","2012",7888.0815,
"VEN","RENEWABLE","TOT","KTOE","A","2013",8016.1221,
"VEN","RENEWABLE","TOT","KTOE","A","2014",6325.7237,
"VEN","RENEWABLE","TOT","KTOE","A","2015",7208.1112,
"VEN","RENEWABLE","TOT","KTOE","A","2016",6073.3544,
"VEN","RENEWABLE","TOT","KTOE","A","2017",5791.052,
"VEN","RENEWABLE","TOT","KTOE","A","2018",5514.1158,
"VEN","RENEWABLE","TOT","KTOE","A","2019",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1960",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1961",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1962",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1963",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1964",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1965",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1966",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1967",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1968",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1969",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1970",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1971",48.7246,
"YEM","RENEWABLE","TOT","KTOE","A","1972",50.1576,
"YEM","RENEWABLE","TOT","KTOE","A","1973",50.1576,
"YEM","RENEWABLE","TOT","KTOE","A","1974",51.5907,
"YEM","RENEWABLE","TOT","KTOE","A","1975",53.0238,
"YEM","RENEWABLE","TOT","KTOE","A","1976",54.4569,
"YEM","RENEWABLE","TOT","KTOE","A","1977",55.8899,
"YEM","RENEWABLE","TOT","KTOE","A","1978",57.323,
"YEM","RENEWABLE","TOT","KTOE","A","1979",58.7561,
"YEM","RENEWABLE","TOT","KTOE","A","1980",60.1892,
"YEM","RENEWABLE","TOT","KTOE","A","1981",61.6222,
"YEM","RENEWABLE","TOT","KTOE","A","1982",63.0553,
"YEM","RENEWABLE","TOT","KTOE","A","1983",64.4884,
"YEM","RENEWABLE","TOT","KTOE","A","1984",65.9215,
"YEM","RENEWABLE","TOT","KTOE","A","1985",68.7876,
"YEM","RENEWABLE","TOT","KTOE","A","1986",70.2207,
"YEM","RENEWABLE","TOT","KTOE","A","1987",73.0868,
"YEM","RENEWABLE","TOT","KTOE","A","1988",74.5199,
"YEM","RENEWABLE","TOT","KTOE","A","1989",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1990",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1991",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1992",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1993",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1994",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1995",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1996",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1997",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1998",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","1999",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","2000",77.3861,
"YEM","RENEWABLE","TOT","KTOE","A","2001",79.6551,
"YEM","RENEWABLE","TOT","KTOE","A","2002",81.9958,
"YEM","RENEWABLE","TOT","KTOE","A","2003",84.4081,
"YEM","RENEWABLE","TOT","KTOE","A","2004",86.8683,
"YEM","RENEWABLE","TOT","KTOE","A","2005",89.4,
"YEM","RENEWABLE","TOT","KTOE","A","2006",91.9796,
"YEM","RENEWABLE","TOT","KTOE","A","2007",94.6307,
"YEM","RENEWABLE","TOT","KTOE","A","2008",97.5017,
"YEM","RENEWABLE","TOT","KTOE","A","2009",100.2723,
"YEM","RENEWABLE","TOT","KTOE","A","2010",103.1146,
"YEM","RENEWABLE","TOT","KTOE","A","2011",106.0285,
"YEM","RENEWABLE","TOT","KTOE","A","2012",109.0762,
"YEM","RENEWABLE","TOT","KTOE","A","2013",112.1477,
"YEM","RENEWABLE","TOT","KTOE","A","2014",115.5871,
"YEM","RENEWABLE","TOT","KTOE","A","2015",127.281,
"YEM","RENEWABLE","TOT","KTOE","A","2016",133.448,
"YEM","RENEWABLE","TOT","KTOE","A","2017",139.5094,
"YEM","RENEWABLE","TOT","KTOE","A","2018",166.0647,
"YEM","RENEWABLE","TOT","KTOE","A","2019",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1960",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1961",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1962",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1963",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1964",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1965",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1966",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1967",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1968",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1969",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1970",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1971",3260.6764,
"ZWE","RENEWABLE","TOT","KTOE","A","1972",3422.3464,
"ZWE","RENEWABLE","TOT","KTOE","A","1973",3474.1139,
"ZWE","RENEWABLE","TOT","KTOE","A","1974",3647.559,
"ZWE","RENEWABLE","TOT","KTOE","A","1975",3751.2802,
"ZWE","RENEWABLE","TOT","KTOE","A","1976",3850.3678,
"ZWE","RENEWABLE","TOT","KTOE","A","1977",3943.5416,
"ZWE","RENEWABLE","TOT","KTOE","A","1978",3974.5773,
"ZWE","RENEWABLE","TOT","KTOE","A","1979",4093.0735,
"ZWE","RENEWABLE","TOT","KTOE","A","1980",4008.8564,
"ZWE","RENEWABLE","TOT","KTOE","A","1981",4090.3458,
"ZWE","RENEWABLE","TOT","KTOE","A","1982",4162.4104,
"ZWE","RENEWABLE","TOT","KTOE","A","1983",4264.9566,
"ZWE","RENEWABLE","TOT","KTOE","A","1984",4338.7312,
"ZWE","RENEWABLE","TOT","KTOE","A","1985",4435.5498,
"ZWE","RENEWABLE","TOT","KTOE","A","1986",4503.2865,
"ZWE","RENEWABLE","TOT","KTOE","A","1987",4504.1512,
"ZWE","RENEWABLE","TOT","KTOE","A","1988",4754.5859,
"ZWE","RENEWABLE","TOT","KTOE","A","1989",4910.7768,
"ZWE","RENEWABLE","TOT","KTOE","A","1990",5104.0986,
"ZWE","RENEWABLE","TOT","KTOE","A","1991",5094.5161,
"ZWE","RENEWABLE","TOT","KTOE","A","1992",5185.3349,
"ZWE","RENEWABLE","TOT","KTOE","A","1993",5175.4849,
"ZWE","RENEWABLE","TOT","KTOE","A","1994",5267.5552,
"ZWE","RENEWABLE","TOT","KTOE","A","1995",5355.546,
"ZWE","RENEWABLE","TOT","KTOE","A","1996",5406.9647,
"ZWE","RENEWABLE","TOT","KTOE","A","1997",5471.4053,
"ZWE","RENEWABLE","TOT","KTOE","A","1998",5556.382,
"ZWE","RENEWABLE","TOT","KTOE","A","1999",5737.838,
"ZWE","RENEWABLE","TOT","KTOE","A","2000",5866.6858,
"ZWE","RENEWABLE","TOT","KTOE","A","2001",5930.878,
"ZWE","RENEWABLE","TOT","KTOE","A","2002",6088.5974,
"ZWE","RENEWABLE","TOT","KTOE","A","2003",6306.9982,
"ZWE","RENEWABLE","TOT","KTOE","A","2004",6408.2259,
"ZWE","RENEWABLE","TOT","KTOE","A","2005",6446.8806,
"ZWE","RENEWABLE","TOT","KTOE","A","2006",6762.1811,
"ZWE","RENEWABLE","TOT","KTOE","A","2007",6831.6805,
"ZWE","RENEWABLE","TOT","KTOE","A","2008",6956.2148,
"ZWE","RENEWABLE","TOT","KTOE","A","2009",7053.7355,
"ZWE","RENEWABLE","TOT","KTOE","A","2010",7189.5098,
"ZWE","RENEWABLE","TOT","KTOE","A","2011",7258.7083,
"ZWE","RENEWABLE","TOT","KTOE","A","2012",7409.5969,
"ZWE","RENEWABLE","TOT","KTOE","A","2013",7551.5334,
"ZWE","RENEWABLE","TOT","KTOE","A","2014",7783.2043,
"ZWE","RENEWABLE","TOT","KTOE","A","2015",7937.8523,
"ZWE","RENEWABLE","TOT","KTOE","A","2016",8039.615,
"ZWE","RENEWABLE","TOT","KTOE","A","2017",8305.3909,
"ZWE","RENEWABLE","TOT","KTOE","A","2018",8537.0796,
"ZWE","RENEWABLE","TOT","KTOE","A","2019",,"L"
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",5.89,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",6.1,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",5.45,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",6.01,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",5.9,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",5.98,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",6.17,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",6.32,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",5.95,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",5.9,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",5.88,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",6.13,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",6.17,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",5.98,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",5.8,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.69,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.64,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.67,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.61,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",4.43,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",5.29,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",5.45,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",5.49,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",6.01,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",6.25,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",6.32,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",6.56,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",6.96,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",7.04,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",7.28,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2020",7.56,
"AUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2021",8.35,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",20.25,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",19.81,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",21.57,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",22.46,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",21.84,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",21.97,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",20.49,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",20.86,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",20.66,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",23.14,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",22.98,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",22.03,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",21.26,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",18.72,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",19.65,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",21.12,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",22.43,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",24.62,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",25.44,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",28.27,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",27.42,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",26.96,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",30.7,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",30.11,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",30.68,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",29.85,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",30.34,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",29.84,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",29.43,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",30.06,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2020",32.02,
"AUT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2021",30.8,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",1,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",0.97,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",0.95,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",0.83,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",0.77,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",0.99,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",0.94,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",0.92,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",0.99,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",1.06,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",1.1,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",1.22,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",1.28,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",1.49,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",1.65,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.99,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",2.38,
"BEL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.82,
